NAME,year,CountOfCAMPNAME,SumOfCPETALLC,SumOfCPETECOPNUM,SumOfCPETLEPC,SumOfCPETBILC,SumOfCPETSPEC
Idea Public Schools,2005,1,659,80.1,141,108,44
Idea Public Schools,2006,1,896,75.1,267,253,55
Idea Public Schools,2007,4,1596,274.6,520,505,77
Idea Public Schools,2008,6,2714,424.2,660,612,110
Idea Public Schools,2009,10,3945,771.3,898,882,150
Idea Public Schools,2010,12,5515,931.4,1261,1198,213
Idea Public Schools,2011,16,6855,1309.2,1397,1360,279
Idea Public Schools,2012,20,9505,1658.8,2205,2097,424
Idea Public Schools,2013,26,12567,2129,3312,3272,539
Idea Public Schools,2014,30,15535,2592.2,4706,4564,690
Idea Public Schools,2015,36,19227,3055.6,6351,6226,901
Idea Public Schools,2016,44,23525,3921.5,8216,8092,1107
Idea Public Schools,2017,51,29334,4483.9,9993,9871,1405
Idea Public Schools,2018,61,35595,5319.2,11709,11428,1844
Idea Public Schools,2019,91,49480,0,611,541,3145
Ignite Public Schools And Community Serv Ctrs,1997,1,93,74.2,0,0,0
Ignite Public Schools And Community Serv Ctrs,1998,1,167,8.4,0,0,8
Ignite Public Schools And Community Serv Ctrs,1999,1,243,33.7,0,0,0
Ignite Public Schools And Community Serv Ctrs,2000,1,179,58.7,0,0,2
Ignite Public Schools And Community Serv Ctrs,2001,1,172,100,12,12,1
Ignite Public Schools And Community Serv Ctrs,2002,3,325,266.8,21,21,6
Ignite Public Schools And Community Serv Ctrs,2003,3,602,297.9,0,11,63
Ignite Public Schools And Community Serv Ctrs,2004,3,655,281.4,114,113,86
Ignite Public Schools And Community Serv Ctrs,2005,6,750,567.1,159,159,78
Ignite Public Schools And Community Serv Ctrs,2006,6,804,590.4,334,326,54
Ignite Public Schools And Community Serv Ctrs,2007,6,883,590.1,415,411,46
Ignite Public Schools And Community Serv Ctrs,2008,6,968,581.3,421,407,62
Ignite Public Schools And Community Serv Ctrs,2009,6,960,563.1,388,356,53
Ignite Public Schools And Community Serv Ctrs,2010,6,743,557.9,246,199,58
Ignite Public Schools And Community Serv Ctrs,2011,6,662,570.1,160,150,51
Ignite Public Schools And Community Serv Ctrs,2012,6,1053,534,196,187,99
Ignite Public Schools And Community Serv Ctrs,2013,6,1203,447.8,340,336,112
Ignite Public Schools And Community Serv Ctrs,2014,6,1047,537.1,278,272,77
Ignite Public Schools And Community Serv Ctrs,2015,6,1199,482.8,365,357,70
Imagine International Academy,2013,1,900,8.3,4,4,37
Imagine International Academy,2014,1,1022,7.2,13,12,40
Imagine International Academy,2015,1,1097,7.7,31,30,53
Imagine International Academy,2016,1,1192,7,50,47,61
Imagine International Academy,2017,1,1230,6.1,97,84,67
Imagine International Academy,2018,1,1341,8.1,109,99,66
Imagine International Academy,2019,1,1399,0,144,0,71
Impact Charter,1999,1,45,82.2,0,0,0
Impact Charter,2000,1,98,82.7,0,0,0
Impact Charter,2001,1,167,91,0,0,0
Impact Charter,2002,1,187,96.8,0,0,2
Impact Charter,2003,1,191,99,0,0,9
Impact Charter,2004,1,266,98.9,0,0,11
Impact Charter,2005,1,286,99.3,0,0,13
Inspire Academies,1999,1,49,100,0,0,38
Inspire Academies,2000,1,102,91.2,0,0,66
Inspire Academies,2001,1,173,86.1,0,0,71
Inspire Academies,2002,1,135,92.6,0,0,113
Inspire Academies,2003,3,310,235.1,0,0,138
Inspire Academies,2004,3,381,275.3,4,3,208
Inspire Academies,2005,5,494,414,5,4,340
Inspire Academies,2006,4,241,387.4,10,10,182
Inspire Academies,2007,4,270,392.8,2,2,182
Inspire Academies,2008,4,257,400,22,22,131
Inspire Academies,2009,5,337,500,20,18,128
Inspire Academies,2010,5,348,484.2,3,3,103
Inspire Academies,2011,6,581,600,18,10,247
Inspire Academies,2012,6,522,600,30,12,233
Inspire Academies,2013,6,557,600,34,15,232
Inspire Academies,2014,5,489,500,27,26,200
Inspire Academies,2015,7,773,600,31,27,270
Inspire Academies,2016,8,799,705.9,18,13,202
Inspire Academies,2017,8,835,720.1,30,19,198
Inspire Academies,2018,9,867,800.4,11,8,183
Inspire Academies,2019,8,840,0,0,0,220
Inspired Vision Academy,2001,1,126,7.9,0,0,0
Inspired Vision Academy,2002,2,264,171.9,29,15,13
Inspired Vision Academy,2003,2,449,112.1,106,95,24
Inspired Vision Academy,2004,2,494,185,151,149,22
Inspired Vision Academy,2005,2,571,184.6,175,170,27
Inspired Vision Academy,2006,2,553,175.6,227,216,24
Inspired Vision Academy,2007,2,670,158.5,270,267,28
Inspired Vision Academy,2008,2,660,187.2,250,214,22
Inspired Vision Academy,2009,2,906,177.7,303,281,31
Inspired Vision Academy,2010,2,971,183.7,325,273,51
Inspired Vision Academy,2011,2,944,178.2,314,294,51
Inspired Vision Academy,2012,2,956,177.8,351,345,64
Inspired Vision Academy,2013,2,982,184.8,377,331,60
Inspired Vision Academy,2014,2,1081,181.6,414,383,92
Inspired Vision Academy,2015,2,1084,190.2,409,388,112
Inspired Vision Academy,2016,2,1118,184,420,402,113
Inspired Vision Academy,2017,2,1128,176,466,447,101
Inspired Vision Academy,2018,2,1322,189.7,546,526,106
Inspired Vision Academy,2019,2,1318,0,184,146,106
International Leadership Of Texas,2014,5,2499,281.6,539,540,111
International Leadership Of Texas,2015,8,4633,362.7,711,711,242
International Leadership Of Texas,2016,9,5030,390.8,1077,1075,266
International Leadership Of Texas,2017,17,10239,881.6,2397,2397,442
International Leadership Of Texas,2018,26,16131,1604.1,4247,4257,774
International Leadership Of Texas,2019,32,19359,0,438,1388,1146
Jamie's House Charter School,2000,1,45,100,0,0,35
Jamie's House Charter School,2001,1,44,97.7,0,0,30
Jamie's House Charter School,2002,1,61,91.8,0,0,31
Jamie's House Charter School,2003,1,46,91.3,0,0,22
Jamie's House Charter School,2004,1,65,72.3,0,0,13
Jamie's House Charter School,2005,1,79,84.8,0,0,26
Jamie's House Charter School,2006,1,57,82.5,0,0,20
Jamie's House Charter School,2007,1,81,87.7,0,0,27
Jamie's House Charter School,2008,1,84,91.7,0,0,39
Jamie's House Charter School,2009,1,79,74.7,0,0,30
Jamie's House Charter School,2010,1,96,93.8,0,0,40
Jamie's House Charter School,2011,2,220,183.1,0,0,38
Jamie's House Charter School,2012,2,125,162.1,0,0,40
Jamie's House Charter School,2013,2,140,185.5,0,0,17
Jamie's House Charter School,2014,2,130,128.3,0,0,11
Jean Massieu Academy,2000,1,39,28.2,0,0,34
Jean Massieu Academy,2001,1,108,44.4,0,0,78
Jean Massieu Academy,2002,1,143,0,0,0,105
Jean Massieu Academy,2003,1,147,0,0,0,109
Jean Massieu Academy,2004,1,149,67.1,0,0,106
Jean Massieu Academy,2005,1,162,49.4,1,0,114
Jean Massieu Academy,2006,1,137,69.3,0,0,71
Jean Massieu Academy,2007,1,114,70.2,0,0,56
Jean Massieu Academy,2008,1,91,73.6,0,0,47
Jean Massieu Academy,2009,1,91,70.3,10,10,39
Jean Massieu Academy,2010,1,104,66.3,20,20,31
Jean Massieu Academy,2011,1,122,60.7,38,37,26
Jean Massieu Academy,2012,1,182,94.5,59,59,22
Jean Massieu Academy,2013,1,200,67.5,58,58,22
Jean Massieu Academy,2014,1,196,93.4,91,91,21
Jean Massieu Academy,2015,1,193,93.8,102,102,20
Jean Massieu Academy,2016,1,195,95.9,105,105,13
Jean Massieu Academy,2017,1,195,98.5,114,114,14
Jean Massieu Academy,2018,1,196,97.4,111,111,16
Jean Massieu Academy,2019,1,213,0,95,0,10
Jesse Jackson Academy,2000,1,103,48.5,0,0,0
Jesse Jackson Academy,2001,1,215,72.6,0,0,30
Jesse Jackson Academy,2002,1,233,90.6,0,0,28
Jesse Jackson Academy,2003,1,174,92,0,0,16
Jesse Jackson Academy,2004,1,299,97.7,0,0,35
Jesse Jackson Academy,2005,1,323,99.4,0,0,59
Jesse Jackson Academy,2006,1,297,100,0,0,39
Jesse Jackson Academy,2007,1,299,100,0,0,32
Jesse Jackson Academy,2008,1,247,98.4,0,0,55
Jesse Jackson Academy,2009,1,242,97.5,0,0,27
Juan B Galaviz Charter School,2003,1,49,91.8,9,0,5
Juan B Galaviz Charter School,2004,1,92,82.6,36,36,3
Juan B Galaviz Charter School,2005,1,86,91.9,42,35,10
Juan B Galaviz Charter School,2006,1,100,96,20,16,13
Juan B Galaviz Charter School,2007,1,70,88.6,8,8,2
Juan B Galaviz Charter School,2008,1,68,83.8,10,10,0
Juan B Galaviz Charter School,2009,1,64,78.1,1,1,0
Juan B Galaviz Charter School,2010,1,74,37.8,1,2,1
Juan B Galaviz Charter School,2011,1,65,89.2,3,3,6
Juan B Galaviz Charter School,2012,1,69,94.2,2,2,6
Juan B Galaviz Charter School,2013,1,75,82.7,2,2,3
Jubilee Academies,2002,1,182,65.4,0,0,11
Jubilee Academies,2003,1,313,70,4,4,26
Jubilee Academies,2004,2,415,148.7,8,8,38
Jubilee Academies,2005,2,453,144.3,8,8,48
Jubilee Academies,2006,2,446,141.7,19,19,49
Jubilee Academies,2007,2,452,154.8,21,21,43
Jubilee Academies,2008,2,535,142.2,27,27,48
Jubilee Academies,2009,4,677,348.4,145,145,40
Jubilee Academies,2010,4,701,368,116,116,45
Jubilee Academies,2011,5,916,440.3,132,130,56
Jubilee Academies,2012,7,1836,513.3,234,226,110
Jubilee Academies,2013,8,2378,579.2,503,486,161
Jubilee Academies,2014,9,2991,682,648,603,196
Jubilee Academies,2015,8,4251,578.8,747,652,265
Jubilee Academies,2016,8,4598,573.9,839,764,301
Jubilee Academies,2017,9,4731,615.2,924,843,322
Jubilee Academies,2018,10,5650,655.3,1080,978,372
Jubilee Academies,2019,13,6542,0,450,366,487
Katherine Anne Porter School,2000,1,61,26.2,0,0,12
Katherine Anne Porter School,2001,1,114,14,0,0,18
Katherine Anne Porter School,2002,2,201,45.4,0,0,40
Katherine Anne Porter School,2003,2,171,76.1,0,0,36
Katherine Anne Porter School,2004,1,125,39.2,0,0,21
Katherine Anne Porter School,2005,1,115,33.9,0,0,26
Katherine Anne Porter School,2006,1,99,40.4,0,0,18
Katherine Anne Porter School,2007,1,124,30.6,0,0,21
Katherine Anne Porter School,2008,1,122,25.4,0,0,16
Katherine Anne Porter School,2009,1,121,28.1,0,0,10
Katherine Anne Porter School,2010,1,124,45.2,0,0,14
Katherine Anne Porter School,2011,1,139,51.1,0,0,13
Katherine Anne Porter School,2012,1,146,50.7,0,0,12
Katherine Anne Porter School,2013,1,137,46.7,0,0,14
Katherine Anne Porter School,2014,1,150,52.7,0,0,17
Katherine Anne Porter School,2015,1,146,50.7,0,0,14
Katherine Anne Porter School,2016,1,164,40.9,0,0,16
Katherine Anne Porter School,2017,1,159,45.9,0,0,17
Katherine Anne Porter School,2018,1,157,40.1,0,0,14
Katherine Anne Porter School,2019,1,144,0,0,0,21
Kauffman Leadership Academy,2017,1,63,12.7,0,0,2
Kauffman Leadership Academy,2018,1,91,24.2,3,3,11
Kauffman Leadership Academy,2019,1,102,0,0,0,19
Kenny Dorham School For The Perfor,2001,1,25,12,0,0,0
Kenny Dorham School For The Perfor,2002,1,40,52.5,0,0,4
Ki Charter Academy,2016,1,173,100,0,0,88
Ki Charter Academy,2017,1,174,100,1,0,99
Ki Charter Academy,2018,1,174,97.7,4,2,96
Ki Charter Academy,2019,1,183,0,0,0,116
KIPP Public Charter Schools,1999,1,293,91.1,0,0,0
KIPP Public Charter Schools,2000,1,290,91.7,49,32,6
KIPP Public Charter Schools,2001,1,316,91.1,32,44,10
KIPP Public Charter Schools,2002,1,338,89.6,29,18,12
KIPP Public Charter Schools,2003,2,397,168.1,0,33,24
KIPP Public Charter Schools,2004,4,589,324.9,74,79,47
KIPP Public Charter Schools,2005,4,892,333.9,181,170,64
KIPP Public Charter Schools,2006,5,1682,425.6,312,288,111
KIPP Public Charter Schools,2007,9,2371,744.2,492,473,127
KIPP Public Charter Schools,2008,13,3273,1096.1,773,744,180
KIPP Public Charter Schools,2009,18,4484,1582.6,1163,1156,223
KIPP Public Charter Schools,2010,22,6055,1855.4,1626,1616,288
KIPP Public Charter Schools,2011,27,8014,2371,2397,2364,358
KIPP Public Charter Schools,2012,29,9945,2572.5,3136,3102,457
KIPP Public Charter Schools,2013,32,12220,2695.3,3868,3857,585
KIPP Public Charter Schools,2014,36,15029,3221.3,4925,5005,778
KIPP Public Charter Schools,2015,39,17773,3478.1,6375,6624,1038
KIPP Public Charter Schools,2016,41,20554,3689.7,7559,7969,1307
KIPP Public Charter Schools,2017,46,23279,4110.3,8370,8883,1541
KIPP Public Charter Schools,2018,49,25154,4299.7,9182,9664,1798
Kipp Texas Public Schools,2019,53,28277,0,200,0,2306
Koinonia Community Learning Academy,2011,1,43,100,0,0,0
Koinonia Community Learning Academy,2012,1,208,96.2,7,7,14
Koinonia Community Learning Academy,2013,1,176,98.3,5,1,10
Koinonia Community Learning Academy,2014,1,135,99.3,0,0,19
La Academia De Estrellas,2007,1,174,88.5,122,122,7
La Academia De Estrellas,2008,1,271,87.1,158,158,18
La Academia De Estrellas,2009,1,334,89.5,205,207,36
La Academia De Estrellas,2010,1,354,89.8,208,208,27
La Academia De Estrellas,2011,1,602,94.4,325,325,38
La Academia De Estrellas,2012,1,743,93.5,396,396,59
La Academia De Estrellas,2013,1,950,94.6,499,494,82
La Academia De Estrellas,2014,1,1058,94.5,548,539,103
La Academia De Estrellas,2015,1,1048,94.4,578,571,99
La Academia De Estrellas,2016,1,1126,89.8,663,649,107
La Academia De Estrellas,2017,1,1083,91.8,665,651,104
La Academia De Estrellas,2018,1,1088,88.3,670,659,95
La Academia De Estrellas,2019,1,1105,0,461,223,120
La Amistad Love & Learning Academy,2000,1,52,98.1,0,0,0
La Amistad Love & Learning Academy,2001,1,106,96.2,0,0,0
La Amistad Love & Learning Academy,2002,1,127,98.4,0,0,0
La Amistad Love & Learning Academy,2003,1,155,98.7,0,0,0
La Amistad Love & Learning Academy,2004,1,255,96.5,0,0,0
La Amistad Love & Learning Academy,2005,1,257,94.6,0,0,4
La Amistad Love & Learning Academy,2006,1,280,99.6,60,57,6
La Amistad Love & Learning Academy,2007,1,184,97.3,55,52,1
La Amistad Love & Learning Academy,2008,1,199,99.5,57,47,0
La Amistad Love & Learning Academy,2009,3,258,261.3,166,166,0
La Amistad Love & Learning Academy,2010,3,347,298,203,195,7
La Amistad Love & Learning Academy,2011,3,387,294.5,227,220,6
La Amistad Love & Learning Academy,2012,3,397,282.8,227,222,12
La Amistad Love & Learning Academy,2013,3,344,292.6,204,203,41
La Amistad Love & Learning Academy,2014,3,253,293.3,182,181,155
La Amistad Love & Learning Academy,2015,2,257,191.2,202,202,32
La Amistad Love & Learning Academy,2016,1,228,94.7,176,176,7
La Escuela De Las Americas,1999,1,45,100,19,19,11
La Escuela De Las Americas,2000,1,99,83.8,34,35,4
La Escuela De Las Americas,2001,1,63,90.5,34,32,8
La Escuela De Las Americas,2002,1,73,86.3,43,43,4
La Escuela De Las Americas,2003,1,89,79.8,47,37,2
La Escuela De Las Americas,2004,1,98,89.8,42,38,9
La Escuela De Las Americas,2005,1,121,92.6,55,54,8
La Escuela De Las Americas,2006,1,142,93.7,64,64,8
La Escuela De Las Americas,2007,1,124,93.5,66,66,5
La Escuela De Las Americas,2008,1,149,83.2,74,72,7
La Escuela De Las Americas,2009,1,161,42.9,85,161,8
La Escuela De Las Americas,2010,1,98,74.5,53,98,4
La Fe Preparatory School,2008,1,93,96.8,74,74,1
La Fe Preparatory School,2009,1,126,93.7,98,98,7
La Fe Preparatory School,2010,1,156,89.1,126,126,12
La Fe Preparatory School,2011,1,190,86.8,149,175,14
La Fe Preparatory School,2012,1,217,86.6,168,214,17
La Fe Preparatory School,2013,1,268,89.6,202,262,18
La Fe Preparatory School,2014,1,275,93.8,211,237,16
La Fe Preparatory School,2015,1,251,94.4,184,246,25
La Fe Preparatory School,2016,1,262,94.3,193,236,15
La Fe Preparatory School,2017,1,259,95.8,198,234,7
La Fe Preparatory School,2018,1,249,96.8,190,217,6
La Fe Preparatory School,2019,1,217,0,14,201,0
Lake Granbury Academy Charter Scho,2019,1,87,0,0,0,16
Leadership Prep School,2012,1,250,8,23,22,2
Leadership Prep School,2013,1,350,4.6,34,32,7
Leadership Prep School,2014,1,425,4,36,44,20
Leadership Prep School,2015,1,520,5.2,41,42,44
Leadership Prep School,2016,1,595,3.4,46,45,52
Leadership Prep School,2017,2,876,7.8,74,72,58
Leadership Prep School,2018,2,1099,6.4,62,58,73
Leadership Prep School,2019,2,1283,0,65,0,94
Legacy Preparatory,2013,3,820,158.2,51,50,27
Legacy Preparatory,2014,3,980,206.3,145,134,47
Legacy Preparatory,2015,3,1252,205,301,283,71
Legacy Preparatory,2016,3,1187,197.4,339,317,74
Legacy Preparatory,2017,3,1362,188,451,432,96
Legacy Preparatory,2018,2,1393,114.4,490,476,105
Legacy Preparatory,2019,2,1572,0,0,87,131
Legacy School Of Sport Sciences,2019,1,433,0,0,0,24
Life School,1999,1,283,44.2,0,0,6
Life School,2000,1,569,40.6,0,0,8
Life School,2001,1,708,47.9,0,0,12
Life School,2002,1,794,54.2,48,39,33
Life School,2003,1,869,53.5,58,43,54
Life School,2004,2,1250,73.9,70,69,65
Life School,2005,2,1648,85.4,123,122,130
Life School,2006,2,1964,81.8,140,138,203
Life School,2007,2,2171,79.4,123,123,266
Life School,2008,3,2829,125.9,161,158,275
Life School,2009,4,3124,136,171,170,270
Life School,2010,4,3434,150.8,211,210,261
Life School,2011,4,3705,200.3,243,241,247
Life School,2012,4,3939,214.6,286,280,261
Life School,2013,4,4206,218.6,326,320,287
Life School,2014,5,4644,298.5,392,384,320
Life School,2015,5,5026,292.2,484,479,320
Life School,2016,7,5364,381.8,533,525,374
Life School,2017,7,5668,379.8,542,533,419
Life School,2018,7,5662,413.3,507,500,489
Life School,2019,8,5605,0,263,126,622
Lighthouse Charter School,2004,1,168,64.9,0,0,10
Lighthouse Charter School,2005,1,176,61.9,0,0,19
Lighthouse Charter School,2006,1,152,65.8,0,0,16
Lighthouse Charter School,2007,1,66,90.9,4,4,5
Lighthouse Charter School,2008,1,127,85,3,4,15
Lighthouse Charter School,2009,1,166,83.1,9,9,16
Lighthouse Charter School,2010,1,207,69.6,10,10,20
Lighthouse Charter School,2011,1,221,92.8,30,30,16
Lighthouse Charter School,2012,1,214,90.7,39,39,20
Lighthouse Charter School,2013,1,233,91.4,47,47,21
Lighthouse Charter School,2014,1,247,89.9,63,63,20
Lighthouse Charter School,2015,1,262,88.5,60,60,22
Lighthouse Charter School,2016,2,287,172.5,75,75,25
Lighthouse Charter School,2017,2,295,174.9,62,58,22
Lighthouse Charter School,2018,2,302,171.6,67,65,22
Lighthouse Charter School,2019,2,334,0,87,0,23
Lone Star Language Academy,2018,1,111,3.6,17,17,7
Lone Star Language Academy,2019,1,190,0,24,0,14
Lumin Education,2000,1,59,74.6,15,0,0
Lumin Education,2001,1,103,63.1,37,33,4
Lumin Education,2002,1,126,63.5,45,36,10
Lumin Education,2003,1,150,65.3,64,50,12
Lumin Education,2004,1,156,64.7,72,61,15
Lumin Education,2005,1,163,68.1,80,72,21
Lumin Education,2006,1,171,63.2,82,76,16
Lumin Education,2007,1,168,64.9,79,74,15
Lumin Education,2008,1,177,59.9,91,86,9
Lumin Education,2009,1,198,63.1,83,77,8
Lumin Education,2010,1,207,66.7,81,78,11
Lumin Education,2011,1,225,61.3,88,85,24
Lumin Education,2012,1,249,61.8,103,101,28
Lumin Education,2013,1,263,55.5,96,91,30
Lumin Education,2014,1,273,57.9,107,101,23
Lumin Education,2015,1,272,62.5,124,116,18
Lumin Education,2016,1,281,66.2,120,115,19
Lumin Education,2017,1,293,64.2,122,123,31
Lumin Education,2018,1,313,59.7,119,115,36
Lumin Education,2019,1,308,0,116,0,29
Lynacre Academy Charter School,2000,1,63,87.3,0,0,9
Lynacre Academy Charter School,2001,1,126,94.4,8,0,12
Lynacre Academy Charter School,2002,1,127,98.4,14,0,23
Lynacre Academy Charter School,2003,1,139,94.2,0,0,26
Lynacre Academy Charter School,2004,1,120,96.7,0,0,25
Lynacre Academy Charter School,2005,1,117,99.1,0,0,23
Lynacre Academy Charter School,2006,1,88,98.9,0,0,10
Lynacre Academy Charter School,2007,1,105,100,0,0,0
Lynacre Academy Charter School,2008,1,68,82.4,0,0,7
Mainland Preparatory Academy,1999,1,188,42,0,0,2
Mainland Preparatory Academy,2000,1,215,53,0,0,6
Mainland Preparatory Academy,2001,1,259,51.4,3,0,5
Mainland Preparatory Academy,2002,1,284,46.5,0,0,4
Mainland Preparatory Academy,2003,1,348,47.4,0,0,4
Mainland Preparatory Academy,2004,1,609,53.7,0,0,6
Mainland Preparatory Academy,2005,1,589,65.2,0,0,8
Mainland Preparatory Academy,2006,1,564,51.6,3,0,3
Mainland Preparatory Academy,2007,1,543,59.1,0,0,4
Mainland Preparatory Academy,2008,1,495,70.1,0,0,3
Mainland Preparatory Academy,2009,1,505,59.8,0,0,4
Mainland Preparatory Academy,2010,1,481,68,0,0,2
Mainland Preparatory Academy,2011,1,438,73.5,0,0,3
Mainland Preparatory Academy,2012,1,411,74,0,0,0
Mainland Preparatory Academy,2013,1,392,67.6,1,1,5
Mainland Preparatory Academy,2014,1,412,84.5,1,1,4
Mainland Preparatory Academy,2015,1,437,83.5,1,1,3
Manara Academy,2010,1,249,37.8,115,115,4
Manara Academy,2011,1,202,45,77,75,8
Manara Academy,2012,1,406,52.7,85,82,26
Manara Academy,2013,1,457,52.7,97,95,31
Manara Academy,2014,1,494,49.8,109,107,30
Manara Academy,2015,2,693,107.3,131,131,40
Manara Academy,2016,2,873,110.2,201,186,52
Manara Academy,2017,3,917,142.5,252,197,51
Manara Academy,2018,3,878,153.1,280,250,67
Manara Academy,2019,3,750,0,217,0,49
Mccullough Academy Of Excellence,2001,1,185,34.1,0,0,4
Mccullough Academy Of Excellence,2002,1,193,44.6,0,0,4
Mccullough Academy Of Excellence,2003,1,232,0.4,0,0,10
Mccullough Academy Of Excellence,2004,1,186,60.2,0,0,13
Mccullough Academy Of Excellence,2005,1,180,57.8,0,0,10
Mccullough Academy Of Excellence,2006,1,125,70.4,0,0,6
Mccullough Academy Of Excellence,2007,1,137,80.3,1,1,6
Meadowland Charter District,2009,1,30,93.3,0,0,17
Meadowland Charter District,2010,1,60,88.3,0,0,34
Meadowland Charter District,2011,1,48,89.6,0,0,28
Meadowland Charter District,2012,1,57,82.5,0,0,33
Meadowland Charter District,2013,1,70,92.9,0,0,27
Meadowland Charter District,2014,1,97,88.7,0,0,44
Meadowland Charter District,2015,1,100,91,0,0,46
Meadowland Charter District,2016,1,101,87.1,0,0,37
Meadowland Charter District,2017,1,86,87.2,0,0,36
Meadowland Charter District,2018,2,137,187.3,0,0,71
Meadowland Charter District,2019,2,90,0,0,0,0
Medical Center Charter School,2000,1,83,66.3,9,8,0
Medical Center Charter School,2001,1,223,39.5,15,2,3
Medical Center Charter School,2002,1,255,35.7,27,25,10
Medical Center Charter School,2003,1,202,53,21,18,15
Medical Center Charter School,2004,1,188,54.8,28,24,25
Medical Center Charter School,2005,1,271,74.5,62,55,16
Medical Center Charter School,2006,1,251,80.5,58,51,11
Medical Center Charter School,2007,1,241,85.5,47,38,11
Medical Center Charter School,2008,1,240,83.8,47,46,11
Medical Center Charter School,2009,1,261,85.8,53,49,11
Medical Center Charter School,2010,1,222,89.2,32,29,6
Medical Center Charter School,2011,1,222,91.9,42,37,5
Medical Center Charter School,2012,1,262,90.8,60,52,9
Medical Center Charter School,2013,1,348,81.3,78,60,10
Medical Center Charter School,2014,1,306,85.3,89,77,7
Medical Center Charter School,2015,1,326,79.4,89,77,8
Meridian World School Llc,2012,1,669,11.1,8,8,23
Meridian World School Llc,2013,1,785,8,20,18,27
Meridian World School Llc,2014,1,975,8.4,27,25,39
Meridian World School Llc,2015,1,1064,6.4,30,27,47
Meridian World School Llc,2016,1,1249,7.6,32,27,63
Meridian World School Llc,2017,1,1421,8.4,46,41,85
Meridian World School Llc,2018,1,1594,10.2,63,57,111
Meridian World School Llc,2019,1,1670,0,84,0,178
Metro Academy Of Math And Science,2002,1,298,8.7,0,0,4
Metro Academy Of Math And Science,2003,1,300,31,0,0,10
Metro Academy Of Math And Science,2004,1,356,37.9,0,0,10
Metro Academy Of Math And Science,2005,1,417,34.8,0,0,14
Metro Academy Of Math And Science,2006,1,339,51.3,0,0,14
Metro Academy Of Math And Science,2007,1,568,74.3,0,0,16
Metro Academy Of Math And Science,2008,3,322,75.9,0,0,7
Metro Academy Of Math And Science,2009,3,313,83.3,0,0,16
Metro Academy Of Math And Science,2010,3,359,120.5,1,1,28
Metro Academy Of Math And Science,2011,3,376,98.4,1,1,24
Meyerpark Elementary,2005,1,81,86.4,0,0,2
Meyerpark Elementary,2006,1,133,85.7,0,0,7
Meyerpark Elementary,2007,1,96,75,0,0,7
Meyerpark Elementary,2008,1,131,78.6,0,0,5
Meyerpark Elementary,2009,1,158,73.4,0,0,7
Meyerpark Elementary,2010,1,174,83.3,0,0,8
Meyerpark Elementary,2011,1,214,82.7,0,0,13
Meyerpark Elementary,2012,1,236,83.5,0,0,6
Meyerpark Elementary,2013,1,151,80.8,0,0,8
Meyerpark Elementary,2014,1,199,91,0,0,10
Meyerpark Elementary,2015,1,224,91.5,0,0,11
Meyerpark Elementary,2016,1,249,93.2,0,0,14
Meyerpark Elementary,2017,1,243,94.2,0,0,15
Meyerpark Elementary,2018,1,245,93.1,0,0,14
Meyerpark Elementary,2019,1,265,0,0,0,16
Midland Academy Charter School,2000,1,586,44.7,0,0,0
Midland Academy Charter School,2001,1,702,65.1,0,0,42
Midland Academy Charter School,2002,1,549,63.9,50,49,38
Midland Academy Charter School,2003,1,499,68.5,60,60,42
Midland Academy Charter School,2004,1,392,82.1,40,40,60
Midland Academy Charter School,2005,1,511,72.2,62,60,60
Midland Academy Charter School,2006,1,503,65.2,73,70,50
Midland Academy Charter School,2007,1,469,60.8,45,41,35
Midland Academy Charter School,2008,1,499,54.7,38,37,33
Midland Academy Charter School,2009,1,488,40.6,35,35,32
Midland Academy Charter School,2010,1,538,65.2,40,39,34
Midland Academy Charter School,2011,1,514,68.9,55,55,39
Midland Academy Charter School,2012,1,499,64.5,49,49,45
Midland Academy Charter School,2013,1,490,62.9,45,45,31
Midland Academy Charter School,2014,1,469,53.3,44,44,22
Midland Academy Charter School,2015,1,441,38.5,35,35,17
Midland Academy Charter School,2016,1,427,44,25,25,13
Midland Academy Charter School,2017,1,428,41.4,20,20,14
Midland Academy Charter School,2018,1,413,47.7,18,18,13
Midland Academy Charter School,2019,1,388,0,18,0,16
Midvalley Academy Charter District,2000,1,51,68.6,1,1,1
Midvalley Academy Charter District,2001,1,45,64.4,2,1,1
Midvalley Academy Charter District,2002,1,95,37.9,1,1,4
Midvalley Academy Charter District,2003,2,164,173,17,15,3
Midvalley Academy Charter District,2004,2,253,133.3,21,21,10
Midvalley Academy Charter District,2005,2,252,169.6,7,10,12
Midvalley Academy Charter District,2006,2,245,132.2,20,6,10
Midvalley Academy Charter District,2007,2,252,159.7,31,14,20
Midvalley Academy Charter District,2008,2,302,170.2,55,55,18
Midvalley Academy Charter District,2009,3,327,244.3,26,26,9
Midvalley Academy Charter District,2010,3,379,267.4,31,31,27
Midvalley Academy Charter District,2011,3,401,262,21,21,29
Midvalley Academy Charter District,2012,3,396,264.7,37,37,34
Midvalley Academy Charter District,2013,3,363,276.9,9,9,25
Midvalley Academy Charter District,2014,3,389,280.9,12,12,25
Midvalley Academy Charter District,2015,3,301,276.7,27,27,17
Midvalley Academy Charter District,2016,3,346,270.7,24,23,27
Midvalley Academy Charter District,2017,3,365,285.2,38,37,38
Midvalley Academy Charter District,2018,3,367,290.9,56,53,34
Midvalley Academy Charter District,2019,3,404,0,31,0,45
